CancelID,RideID,PassengerUserID,DriverUserID,CanceledBy,CancelReason,CancelTime,CancellationFee_BDT
1192,9432,356,1073,Driver,No show,2024-02-05T08:20:54,0
1193,9433,624,891,Driver,No show,2024-11-28T19:32:26,0
1194,9443,1390,259,Passenger,Driver too far,2024-03-11T12:14:31,0
1195,9445,1197,1211,Driver,Changed mind,2024-09-22T15:08:30,0
1196,9457,809,905,Driver,Driver too far,2024-06-26T21:19:41,3.45
1197,9458,1186,957,Driver,No show,2024-08-25T22:18:31,0
1198,9459,224,1124,Driver,No show,2024-02-25T11:41:26,0
1199,9461,993,1073,Passenger,Changed mind,2024-04-14T18:01:37,0
1200,9487,1308,957,Passenger,Driver too far,2024-12-12T09:03:48,0
1201,9492,742,957,Accident,Accident,2024-06-15T04:13:50,0
1202,9493,1409,259,Driver,No show,2024-05-22T03:03:46,0
1203,9499,1187,269,Passenger,Driver too far,2024-10-17T04:52:58,0
1204,9502,289,667,Passenger,Vehicle issue,2024-12-24T13:21:55,0
1205,9518,768,1284,Accident,Accident,2024-08-07T11:10:26,0
1206,9519,1084,1284,Passenger,Driver too far,2024-05-05T03:24:59,0
1207,9528,520,269,Driver,Changed mind,2024-06-02T02:43:31,24
1208,9534,1250,631,Driver,Driver too far,2024-12-25T03:12:10,0
1209,9541,974,845,Accident,Accident,2024-10-07T12:01:44,6.72
1210,9542,355,957,Driver,Changed mind,2024-02-05T21:49:10,0
1211,9544,595,72,Passenger,No show,2024-10-29T21:25:02,0
1212,9561,1375,72,Driver,Vehicle issue,2024-12-02T07:17:52,0
1213,9566,1085,1105,Accident,Accident,2024-05-17T14:32:25,0
1214,9568,756,1094,Driver,Vehicle issue,2024-02-17T02:32:23,0
1215,9575,355,667,Passenger,Vehicle issue,2024-06-13T22:03:44,0
1216,9578,1423,667,Driver,Driver too far,2024-10-27T18:20:42,0
1217,9580,225,1211,Accident,Accident,2024-06-18T16:46:42,0
1218,9585,1011,891,Driver,Vehicle issue,2024-05-14T13:16:06,0
1219,9591,111,1284,Passenger,Driver too far,2024-02-05T11:09:01,0
1220,9592,552,558,Driver,Driver too far,2024-05-31T07:36:56,0
1221,9602,342,936,Driver,Driver too far,2024-04-16T11:10:07,0
1222,9609,797,1284,Passenger,Changed mind,2024-10-06T19:11:32,23.14
1223,9611,595,1284,Driver,Driver too far,2024-09-17T01:18:07,0
1224,9616,621,173,Driver,Changed mind,2024-08-29T02:28:29,0
1225,9631,18,59,Accident,Accident,2024-01-01T22:05:27,0
1226,9637,1231,173,Accident,Accident,2024-08-21T18:55:22,0
1227,9653,1320,1211,Driver,Vehicle issue,2024-12-18T22:06:46,0
1228,9665,1340,936,Driver,Vehicle issue,2024-04-18T15:15:50,10.2
1229,9674,1361,845,Passenger,Vehicle issue,2024-12-22T04:15:44,0
1230,9680,82,363,Passenger,Changed mind,2024-11-04T01:10:01,0
1231,9682,922,59,Driver,Changed mind,2024-07-25T22:25:31,0
1232,9694,392,1359,Passenger,Driver too far,2024-06-11T21:54:30,0
1233,9701,524,845,Passenger,No show,2024-06-25T06:35:25,0
1234,9703,611,1303,Driver,No show,2024-06-13T19:23:13,0
1235,9713,1329,908,Driver,Vehicle issue,2024-09-03T19:46:45,0
1236,9717,1476,1124,Passenger,No show,2024-08-21T07:57:50,0
1237,9721,759,1,Driver,No show,2024-01-16T18:40:01,0
1238,9729,819,507,Passenger,No show,2024-02-07T07:06:19,0
1239,9757,948,891,Driver,Vehicle issue,2024-01-08T16:20:24,0
1240,9774,1177,1224,Driver,Changed mind,2024-05-29T06:46:33,0
1241,9788,783,59,Driver,Changed mind,2024-09-11T05:20:32,43.68
1242,9789,264,1342,Passenger,Vehicle issue,2024-05-07T21:52:47,0
1243,9791,1476,1284,Driver,Changed mind,2024-01-26T12:34:02,0
1244,9795,109,1124,Driver,Vehicle issue,2024-09-11T03:12:21,0
1245,9800,1074,712,Accident,Accident,2024-12-14T18:08:16,0
1246,9809,353,507,Driver,Changed mind,2024-09-10T06:37:55,10.29
1247,9816,46,363,Driver,Vehicle issue,2024-03-19T15:04:08,0
1248,9821,960,957,Driver,Vehicle issue,2024-01-16T07:36:38,0
1249,9824,1454,957,Accident,Accident,2024-07-24T11:05:30,0
1250,9832,276,558,Driver,Changed mind,2024-12-19T04:56:14,4.38
1251,9835,56,1105,Passenger,No show,2024-12-14T07:58:06,4.57
1252,9839,1239,1073,Driver,Changed mind,2024-10-12T21:59:51,0
1253,9862,648,72,Passenger,Vehicle issue,2024-09-24T16:37:13,4.96
1254,9877,686,363,Passenger,Driver too far,2024-05-16T17:32:29,0
1255,9880,1470,1284,Driver,Vehicle issue,2024-08-20T21:59:16,5.72
1256,9882,31,507,Driver,Changed mind,2024-01-25T04:33:00,0
1257,9883,283,1105,Driver,Driver too far,2024-04-24T11:26:43,0
1258,9885,822,845,Driver,Vehicle issue,2024-10-29T23:24:33,0
1259,9890,1017,631,Passenger,Vehicle issue,2024-11-07T13:57:32,8.54
1260,9900,107,1124,Passenger,No show,2024-11-15T06:30:23,0
1261,9907,683,845,Driver,Vehicle issue,2024-07-03T15:54:39,0
1262,9918,1357,466,Driver,No show,2024-05-27T23:20:30,0
1263,9937,1075,1108,Driver,Vehicle issue,2024-10-25T07:31:37,0
1264,9945,583,173,Accident,Accident,2024-02-14T19:14:13,21.52
1265,9952,241,1284,Driver,Vehicle issue,2024-05-16T08:56:54,0
1266,9956,526,470,Accident,Accident,2024-10-17T07:12:08,0
1267,9958,304,72,Driver,Changed mind,2024-05-11T23:35:04,9.46
1268,9966,1166,631,Accident,Accident,2024-04-24T03:11:11,0
1269,9971,469,976,Driver,Vehicle issue,2024-01-13T12:32:35,0
1270,9977,1399,908,Driver,No show,2024-02-08T13:23:31,0
1271,9999,685,1303,Driver,Driver too far,2024-02-14T15:06:25,5.74
1272,10008,869,1,Driver,Vehicle issue,2024-07-11T08:03:41,0
1273,10013,313,259,Driver,No show,2024-08-28T08:16:58,0
1274,10025,784,72,Accident,Accident,2024-07-20T23:56:02,0
1275,10027,1153,173,Passenger,Driver too far,2024-08-25T05:16:06,0
1276,10034,1370,1284,Driver,No show,2024-08-11T05:05:54,0
1277,10038,554,470,Driver,Changed mind,2024-11-13T18:00:09,0
1278,10039,285,1,Driver,No show,2024-01-09T17:18:43,0
1279,10048,1367,1108,Driver,Vehicle issue,2024-04-14T15:41:05,0
1280,10053,1207,466,Driver,No show,2024-03-20T03:45:21,0
1281,10055,904,269,Passenger,Vehicle issue,2024-11-03T22:22:54,0
1282,10057,1002,1073,Driver,Vehicle issue,2024-08-05T17:26:07,0
1283,10058,1352,72,Driver,Vehicle issue,2024-07-23T22:45:05,0
1284,10079,1000,259,Driver,No show,2024-11-08T19:42:59,10.77
1285,10080,852,1094,Driver,Vehicle issue,2024-11-26T00:24:23,0
1286,10084,320,976,Driver,No show,2024-05-22T16:35:34,0
1287,10093,724,470,Driver,Driver too far,2024-05-21T09:48:01,0
1288,10103,160,507,Driver,Driver too far,2024-11-26T20:11:54,0
1289,10108,1257,1108,Driver,Driver too far,2024-04-04T14:35:00,0
1290,10115,1365,1342,Driver,Vehicle issue,2024-05-03T14:49:22,0
1291,10120,835,1211,Passenger,Driver too far,2024-07-09T05:25:28,0
1292,10122,1162,1224,Accident,Accident,2024-03-09T20:38:07,0
1293,10126,174,466,Driver,Vehicle issue,2024-01-03T20:05:09,0
1294,10146,679,712,Passenger,Vehicle issue,2024-08-05T11:30:11,0
1295,10148,409,72,Driver,No show,2024-04-30T14:09:46,6.64
1296,10153,689,1211,Driver,Vehicle issue,2024-11-17T22:03:34,0
1297,10162,669,363,Driver,Driver too far,2024-08-22T07:45:18,0
1298,10184,64,1303,Driver,Driver too far,2024-09-04T18:49:52,0
1299,10185,675,1094,Passenger,Driver too far,2024-02-18T03:57:37,0
1300,10198,925,1,Passenger,Vehicle issue,2024-04-19T15:50:55,6.2
1301,10200,886,845,Driver,Driver too far,2024-03-01T19:17:31,0
1302,10210,1136,1359,Driver,Driver too far,2024-05-12T17:24:56,0
1303,10215,202,750,Driver,Driver too far,2024-12-08T09:57:24,9.57
1304,10229,594,363,Driver,No show,2024-02-23T05:16:16,0
1305,10231,463,1224,Driver,No show,2024-08-07T10:46:05,0
1306,10242,494,1108,Driver,No show,2024-12-17T17:06:06,0
1307,10246,367,1108,Driver,No show,2024-02-21T21:17:46,0
1308,10255,240,667,Accident,Accident,2024-06-22T16:17:47,0
1309,10256,226,908,Passenger,Vehicle issue,2024-12-26T05:22:27,0
1310,10272,1212,269,Driver,No show,2024-12-02T08:09:37,0
1311,10288,1254,466,Driver,Changed mind,2024-01-07T00:21:28,0
1312,10290,506,507,Passenger,Vehicle issue,2024-08-22T13:54:59,0
1313,10304,167,1094,Driver,Driver too far,2024-12-29T16:15:21,0
1314,10311,1256,363,Driver,Changed mind,2024-06-01T15:13:08,0
1315,10315,1055,905,Driver,No show,2024-09-08T17:17:31,0
1316,10318,871,1105,Driver,No show,2024-05-06T11:44:53,2.9
1317,10327,120,466,Passenger,Changed mind,2024-11-14T11:40:08,20.85
1318,10337,1201,936,Accident,Accident,2024-07-15T01:56:01,0
1319,10344,1232,905,Passenger,Driver too far,2024-09-09T02:16:18,0
1320,10350,370,908,Passenger,No show,2024-11-29T00:14:32,0
1321,10357,1100,59,Driver,No show,2024-06-28T10:28:40,0
1322,10364,299,845,Passenger,No show,2024-03-14T11:45:43,0
1323,10365,45,1073,Passenger,No show,2024-06-07T01:50:55,0
1324,10370,665,891,Passenger,Changed mind,2024-01-12T14:02:41,0
1325,10381,1486,750,Accident,Accident,2024-11-14T10:49:22,0
1326,10384,616,363,Driver,Changed mind,2024-07-12T10:09:35,0
1327,10391,780,1073,Passenger,Driver too far,2024-02-07T13:57:06,0
1328,10403,615,1359,Passenger,Vehicle issue,2024-03-06T13:37:49,4.29
1329,10405,234,59,Passenger,Vehicle issue,2024-10-31T00:15:31,0
1330,10407,328,1359,Accident,Accident,2024-03-12T11:42:32,6.23
1331,10410,926,712,Driver,Changed mind,2024-11-07T03:53:22,3.31
1332,10418,74,466,Driver,Vehicle issue,2024-08-29T08:37:25,59.79
1333,10428,1400,905,Driver,Vehicle issue,2024-09-18T00:25:49,0
1334,10429,149,1211,Driver,Driver too far,2024-08-17T01:13:35,3.37
1335,10434,318,976,Accident,Accident,2024-07-01T15:43:10,7.39
1336,10455,907,466,Driver,Vehicle issue,2024-05-14T01:15:37,0
1337,10456,34,1094,Driver,Changed mind,2024-02-27T14:57:22,4.42
1338,10465,900,957,Passenger,No show,2024-06-22T05:39:11,9.14
1339,10479,469,891,Driver,Changed mind,2024-05-10T17:17:07,0
1340,10480,899,72,Passenger,Vehicle issue,2024-01-15T03:48:30,0
1341,10481,708,269,Driver,Vehicle issue,2024-04-19T00:52:47,0
1342,10482,1166,845,Accident,Accident,2024-03-16T12:43:09,0
1343,10495,561,976,Driver,Vehicle issue,2024-03-09T19:16:10,0
1344,10505,777,1224,Driver,Vehicle issue,2024-02-09T16:07:17,0
1345,10508,1337,507,Driver,Changed mind,2024-01-08T18:47:10,0
1346,10513,915,1211,Driver,Vehicle issue,2024-12-17T03:00:06,0
1347,10517,943,184,Driver,Vehicle issue,2024-09-20T00:23:09,6.84
1348,10538,592,1094,Driver,No show,2024-11-26T03:30:59,0
1349,10554,1405,891,Passenger,Changed mind,2024-07-05T17:28:28,0
1350,10557,686,470,Passenger,No show,2024-10-19T01:53:53,0
1351,10575,1152,750,Passenger,Driver too far,2024-05-24T05:03:07,9.69
1352,10581,1385,184,Passenger,Changed mind,2024-06-27T00:39:03,0
1353,10583,458,1108,Driver,Changed mind,2024-05-04T23:49:59,0
1354,10584,1190,936,Driver,Changed mind,2024-07-31T07:39:11,0
1355,10597,1119,259,Passenger,Driver too far,2024-11-30T19:49:07,0
1356,10599,1412,1124,Driver,Vehicle issue,2024-01-17T22:06:31,0
1357,10605,773,1094,Driver,Changed mind,2024-04-27T13:19:15,8.52
1358,10606,284,1359,Passenger,Vehicle issue,2024-01-01T21:08:42,0
1359,10620,453,1094,Driver,Driver too far,2024-10-03T22:55:06,0
1360,10621,1225,184,Driver,Changed mind,2024-08-05T22:10:40,0
1361,10624,609,957,Driver,Changed mind,2024-09-11T07:30:51,0
1362,10626,1492,470,Driver,No show,2024-12-12T11:04:10,19.04
1363,10646,812,1073,Passenger,Driver too far,2024-01-30T18:45:47,0
1364,10658,201,1224,Passenger,Driver too far,2024-02-05T01:26:22,20.45
1365,10659,1279,631,Passenger,Vehicle issue,2024-09-29T14:52:08,0
1366,10668,892,631,Driver,No show,2024-08-29T10:26:42,0
1367,10676,1232,750,Driver,Driver too far,2024-12-25T23:15:10,0
1368,10706,1242,259,Passenger,Driver too far,2024-01-20T07:17:56,0
1369,10708,1286,712,Driver,No show,2024-05-18T07:58:52,0
1370,10715,630,1211,Passenger,Changed mind,2024-03-16T23:45:55,0
1371,10729,1044,712,Driver,Vehicle issue,2024-02-04T13:23:21,0
1372,10745,435,1211,Driver,Driver too far,2024-02-22T18:19:10,0
1373,10747,1045,363,Driver,No show,2024-08-20T12:58:22,0
1374,10748,739,558,Accident,Accident,2024-04-22T07:16:32,0
1375,10756,1014,1108,Driver,Changed mind,2024-01-26T17:20:51,0
1376,10770,150,845,Passenger,Vehicle issue,2024-05-04T19:26:16,0
1377,10799,585,905,Driver,Changed mind,2024-08-28T06:30:07,0
1378,10803,596,184,Driver,No show,2024-07-19T12:41:04,0
1379,10819,652,1303,Accident,Accident,2024-08-14T14:15:32,0
1380,10825,972,1211,Accident,Accident,2024-12-06T04:50:55,0
1381,10830,1017,470,Passenger,No show,2024-01-10T08:40:37,15.76
1382,10838,433,184,Passenger,Vehicle issue,2024-11-04T23:45:29,0
1383,10848,1153,184,Driver,No show,2024-06-13T16:20:45,0
1384,10850,1415,631,Driver,Vehicle issue,2024-02-19T08:43:56,0
1385,10859,1267,1359,Passenger,Changed mind,2024-01-22T17:57:00,0
1386,10871,272,908,Driver,Vehicle issue,2024-02-26T16:30:42,0
1387,10872,116,1211,Accident,Accident,2024-10-11T19:26:19,0
1388,10874,380,750,Passenger,Vehicle issue,2024-10-19T18:25:24,0
1389,10881,280,1211,Passenger,Changed mind,2024-08-21T08:22:16,0
1390,10883,1030,750,Driver,No show,2024-09-25T16:15:04,0
1391,10884,1089,184,Driver,Changed mind,2024-10-20T13:41:13,0
1392,10890,96,905,Passenger,Driver too far,2024-10-24T10:15:21,0
1393,10894,1384,936,Passenger,Vehicle issue,2024-08-16T14:52:35,0
1394,10909,1165,1359,Passenger,No show,2024-11-21T04:43:50,0
1395,10915,1255,59,Driver,Driver too far,2024-09-17T04:20:37,0
1396,10917,793,173,Driver,Driver too far,2024-03-11T09:54:03,0
1397,10921,1344,558,Passenger,No show,2024-10-29T15:59:31,0
1398,10936,1458,1429,Driver,Vehicle issue,2024-07-14T09:33:38,0
1399,10945,902,845,Driver,Vehicle issue,2024-08-15T01:21:45,0
1400,10952,243,1124,Driver,Changed mind,2024-09-24T01:40:06,0
1401,10955,1059,891,Driver,Driver too far,2024-04-02T10:44:36,2.92
1402,10959,720,184,Driver,Changed mind,2024-02-05T22:53:58,2.99
1403,10964,492,1124,Passenger,Driver too far,2024-02-06T09:26:36,12.59
1404,10969,409,72,Driver,Changed mind,2024-08-24T02:44:53,0
1405,10972,222,363,Driver,Vehicle issue,2024-04-14T11:17:37,0
1406,10973,1088,1073,Accident,Accident,2024-10-21T00:32:25,0
1407,10981,911,184,Driver,Driver too far,2024-01-23T23:28:12,3.82
1408,10982,1189,1224,Passenger,No show,2024-08-22T02:32:04,0
1409,10984,138,667,Driver,Vehicle issue,2024-03-09T01:48:09,12.82
1410,10986,895,1108,Driver,Driver too far,2024-04-05T00:02:48,2.95
1411,10989,1383,1284,Passenger,No show,2024-09-17T03:47:23,7.95
1412,10999,71,269,Driver,Driver too far,2024-12-15T11:08:03,9.78
1413,11004,835,1224,Driver,Changed mind,2024-09-27T08:10:07,0
1414,11007,132,558,Driver,Vehicle issue,2024-01-02T22:49:33,0
1415,11008,1072,667,Driver,Vehicle issue,2024-05-28T01:57:58,0
1416,11013,1111,507,Driver,Changed mind,2024-10-24T01:09:12,0
1417,11019,1038,1429,Driver,Changed mind,2024-10-03T10:46:30,0
1418,11029,132,908,Driver,Driver too far,2024-04-05T11:31:26,0
1419,11037,809,1073,Driver,No show,2024-10-17T22:33:20,0
1420,11041,672,750,Passenger,Changed mind,2024-06-28T22:02:14,0
1421,11047,157,1224,Driver,Vehicle issue,2024-12-27T06:23:58,0
1422,11059,369,173,Passenger,No show,2024-03-21T23:33:16,0
1423,11065,968,631,Passenger,Driver too far,2024-06-24T00:37:03,0
1424,11074,1002,957,Accident,Accident,2024-02-28T05:26:47,0
1425,11118,858,1359,Driver,Vehicle issue,2024-03-20T14:08:05,0
1426,11140,1409,466,Passenger,No show,2024-11-16T09:33:08,0
1427,11145,748,1,Passenger,Vehicle issue,2024-07-17T02:57:29,0
1428,11149,172,908,Driver,No show,2024-06-26T17:23:37,0
1429,11160,30,957,Driver,No show,2024-06-03T19:38:19,0
1430,11164,771,470,Driver,Changed mind,2024-06-24T02:02:21,0
1431,11165,1046,1211,Driver,No show,2024-03-07T05:31:28,0
1432,11168,308,1224,Passenger,No show,2024-02-20T13:21:26,0
1433,11169,83,59,Passenger,Driver too far,2024-10-09T23:44:07,0
1434,11172,902,1224,Driver,Driver too far,2024-06-22T15:39:44,0
1435,11185,1480,891,Accident,Accident,2024-07-06T19:10:25,0
1436,11187,1213,363,Passenger,Vehicle issue,2024-04-19T21:02:14,0
1437,11192,776,976,Driver,No show,2024-04-11T09:38:24,23.33
1438,11196,1328,845,Driver,No show,2024-01-29T09:25:30,0
1439,11210,544,1124,Passenger,Changed mind,2024-08-05T00:53:19,0
1440,11222,669,1,Accident,Accident,2024-06-12T00:03:40,26.1
1441,11225,370,1303,Driver,Changed mind,2024-01-16T20:52:39,0
1442,11234,1243,259,Driver,Vehicle issue,2024-04-12T10:36:28,0
1443,11236,440,173,Driver,Driver too far,2024-07-24T19:46:12,0
1444,11260,255,891,Passenger,Driver too far,2024-07-08T13:15:39,0
1445,11264,152,1303,Driver,Vehicle issue,2024-05-13T05:55:59,0
1446,11272,348,1284,Driver,No show,2024-01-08T01:08:44,0
1447,11278,585,976,Driver,Driver too far,2024-02-05T08:43:44,0
1448,11283,1148,905,Driver,Changed mind,2024-12-07T08:42:37,0
1449,11285,968,558,Driver,Changed mind,2024-06-02T20:49:53,0
1450,11290,302,466,Driver,Driver too far,2024-06-19T10:12:15,0
1451,11303,1282,470,Passenger,Vehicle issue,2024-10-11T21:54:06,0
1452,11307,1468,259,Driver,Vehicle issue,2024-04-02T15:32:51,6.59
1453,11318,1381,1124,Passenger,Vehicle issue,2024-01-12T04:01:30,0
1454,11326,400,1,Driver,Changed mind,2024-03-23T01:00:31,0
1455,11331,1479,891,Passenger,Vehicle issue,2024-05-17T18:24:50,0
1456,11333,1268,558,Driver,No show,2024-03-04T09:51:54,0
1457,11346,445,1073,Driver,Driver too far,2024-12-12T21:12:51,0
1458,11348,525,72,Passenger,Vehicle issue,2024-10-15T18:59:08,0
1459,11378,367,631,Driver,Driver too far,2024-10-12T09:21:06,0
1460,11391,465,1429,Driver,Changed mind,2024-12-19T16:15:50,18.08
1461,11397,1362,976,Passenger,Driver too far,2024-07-30T21:07:46,3.75
1462,11405,977,750,Driver,No show,2024-04-27T02:25:23,0
1463,11412,145,269,Driver,Vehicle issue,2024-11-09T21:17:45,0
1464,11413,819,1224,Passenger,Vehicle issue,2024-05-08T20:30:03,0
1465,11420,1179,470,Passenger,No show,2024-08-01T09:14:36,0
1466,11430,1347,1211,Passenger,Changed mind,2024-01-14T05:40:11,0
1467,11437,156,470,Driver,Changed mind,2024-10-22T22:27:37,0
1468,11451,1488,936,Driver,Driver too far,2024-04-14T13:51:25,0
1469,11452,487,845,Passenger,Changed mind,2024-08-15T07:22:40,0
1470,11454,1460,1342,Driver,Changed mind,2024-11-13T21:35:33,0
1471,11460,341,507,Passenger,Driver too far,2024-12-30T08:45:18,0
1472,11462,336,631,Driver,Vehicle issue,2024-11-01T15:57:30,0
1473,11470,375,184,Driver,Driver too far,2024-08-14T20:44:52,2.91
1474,11485,1480,1342,Driver,Changed mind,2024-03-14T21:09:20,0
1475,11518,1313,667,Driver,Vehicle issue,2024-10-13T21:01:10,0
1476,11522,109,72,Driver,Vehicle issue,2024-11-08T14:48:28,20.97
1477,11538,418,891,Driver,Changed mind,2024-04-04T12:08:20,0
1478,11541,1417,72,Passenger,Driver too far,2024-03-11T23:54:33,0
1479,11543,928,750,Passenger,Changed mind,2024-02-12T14:02:14,0
1480,11546,355,957,Driver,No show,2024-08-10T10:26:16,0
1481,11549,1117,184,Driver,Changed mind,2024-03-06T17:04:27,0
1482,11562,1149,269,Driver,Changed mind,2024-01-18T02:10:12,0
1483,11568,419,363,Passenger,Changed mind,2024-09-06T18:24:34,0
1484,11572,351,936,Driver,Driver too far,2024-09-21T23:29:28,16.1
1485,11576,497,72,Accident,Accident,2024-11-07T11:06:05,0
1486,11580,696,667,Passenger,No show,2024-02-07T10:45:45,0
1487,11588,884,1224,Driver,No show,2024-01-19T04:45:34,0
1488,11604,120,1342,Driver,Vehicle issue,2024-10-30T23:37:38,0
1489,11615,758,1073,Driver,No show,2024-07-07T10:47:03,0
1490,11622,1237,936,Driver,No show,2024-07-03T09:24:44,0
1491,11636,73,1,Driver,Changed mind,2024-02-18T22:39:01,0
1492,11640,327,1303,Passenger,Changed mind,2024-09-22T10:36:55,8.93
1493,11657,1446,631,Accident,Accident,2024-12-12T07:22:31,0
1494,11662,49,891,Driver,Vehicle issue,2024-12-30T09:19:07,0
1495,11664,778,173,Driver,Driver too far,2024-09-09T18:24:49,0
1496,11668,109,891,Passenger,Changed mind,2024-08-27T04:46:41,0
1497,11713,1348,363,Driver,Driver too far,2024-11-02T19:04:31,0
1498,11716,518,1429,Passenger,Changed mind,2024-05-25T04:54:14,13.74
1499,11722,1338,1224,Driver,Driver too far,2024-06-21T02:30:47,0
1500,11726,75,466,Driver,Changed mind,2024-01-02T12:52:13,25.2
1501,11749,95,363,Driver,Changed mind,2024-04-28T06:38:10,0
1502,11750,1475,905,Driver,Driver too far,2024-02-09T04:02:55,0
1503,11751,1449,1342,Passenger,Driver too far,2024-03-20T11:20:01,9.76
1504,11752,1455,1211,Accident,Accident,2024-05-11T23:36:51,20.59
1505,11753,535,72,Driver,No show,2024-06-02T22:05:45,0
1506,11770,165,1359,Passenger,Vehicle issue,2024-11-13T22:30:40,0
1507,11771,805,184,Driver,Driver too far,2024-08-24T11:32:06,9.89
1508,11775,591,1224,Driver,No show,2024-08-31T10:36:05,0
1509,11789,263,631,Passenger,No show,2024-09-25T18:57:30,0
1510,11796,224,1342,Passenger,Driver too far,2024-11-05T01:41:53,0
1511,11798,12,466,Passenger,Driver too far,2024-08-25T05:25:00,0
1512,11803,1220,1342,Driver,No show,2024-03-04T13:10:04,0
1513,11822,71,173,Driver,Changed mind,2024-09-02T04:21:25,0
1514,11835,380,173,Driver,Vehicle issue,2024-11-30T19:52:41,0
1515,11836,1129,259,Driver,Vehicle issue,2024-08-29T21:23:19,0
1516,11841,566,976,Passenger,Vehicle issue,2024-06-15T05:22:58,0
1517,11853,1121,1073,Driver,Vehicle issue,2024-03-08T04:28:11,0
1518,11855,431,891,Passenger,Changed mind,2024-04-03T04:24:54,0
1519,11858,779,936,Driver,Driver too far,2024-03-24T19:54:20,0
1520,11859,901,631,Driver,Vehicle issue,2024-11-22T01:51:06,0
1521,11862,1037,845,Accident,Accident,2024-08-10T15:24:13,0
1522,11879,598,750,Passenger,Driver too far,2024-08-11T09:40:30,0
1523,11883,1142,466,Driver,Driver too far,2024-01-20T22:56:02,0
1524,11897,338,466,Accident,Accident,2024-11-03T16:13:27,0
1525,11906,280,1284,Driver,No show,2024-10-17T16:53:05,0
1526,11916,422,59,Driver,Vehicle issue,2024-11-05T06:39:27,0
1527,11919,960,1124,Driver,Driver too far,2024-08-13T18:30:16,0
1528,11939,539,845,Driver,Vehicle issue,2024-10-14T22:12:52,3.7
1529,11940,1238,957,Driver,Driver too far,2024-03-11T09:04:30,16.09
1530,11943,1056,184,Accident,Accident,2024-07-21T05:36:34,0
1531,11949,1047,891,Driver,Vehicle issue,2024-06-28T21:05:07,5.41
1532,11951,336,259,Passenger,Vehicle issue,2024-12-14T01:26:07,0
1533,11976,486,891,Driver,Driver too far,2024-12-21T14:58:55,0
1534,11988,1209,750,Driver,Changed mind,2024-02-16T17:32:12,0
1535,12000,874,269,Accident,Accident,2024-12-10T09:24:36,0
1536,12012,307,750,Passenger,Changed mind,2024-06-08T21:45:20,0
1537,12016,812,59,Driver,Vehicle issue,2024-02-07T12:25:14,0
1538,12024,1139,269,Driver,No show,2024-04-12T03:47:36,0
1539,12030,598,466,Driver,No show,2024-02-26T11:32:27,75.72
1540,12032,911,905,Passenger,Driver too far,2024-11-03T13:11:28,0
1541,12037,490,1094,Driver,Changed mind,2024-07-20T05:04:08,0
1542,12043,345,1124,Driver,Vehicle issue,2024-11-03T17:36:56,0
1543,12051,1052,1359,Passenger,Changed mind,2024-03-13T20:35:19,0
1544,12056,1282,1108,Driver,Vehicle issue,2024-03-03T01:45:23,0
1545,12058,39,558,Driver,Changed mind,2024-02-14T06:38:32,0
1546,12069,1134,59,Passenger,Changed mind,2024-03-29T02:35:59,0
1547,12083,1314,1224,Driver,Changed mind,2024-03-28T22:45:49,0
1548,12085,388,1105,Driver,Driver too far,2024-06-15T00:17:05,0
1549,12088,138,1211,Passenger,Vehicle issue,2024-10-26T23:58:17,13.18
1550,12107,638,173,Driver,Driver too far,2024-02-27T15:16:23,0
1551,12122,1246,1224,Driver,Changed mind,2024-08-01T17:16:36,0
1552,12141,677,1124,Passenger,Vehicle issue,2024-09-15T08:56:03,0
1553,12147,419,845,Passenger,Changed mind,2024-06-10T13:55:13,0
1554,12152,881,1073,Passenger,Vehicle issue,2024-06-01T09:48:37,0
1555,12164,526,363,Driver,Driver too far,2024-11-02T05:27:22,0
1556,12165,246,363,Driver,No show,2024-06-02T09:56:16,0
1557,12174,406,1303,Driver,Vehicle issue,2024-01-04T03:30:16,3.81
1558,12178,84,173,Driver,Changed mind,2024-04-11T09:50:37,0
1559,12194,477,72,Driver,Changed mind,2024-07-31T11:52:05,0
1560,12204,261,507,Passenger,Driver too far,2024-08-07T20:53:12,0
1561,12214,863,1303,Driver,Driver too far,2024-12-07T07:08:35,0
1562,12215,1093,1284,Driver,No show,2024-05-16T06:07:42,0
1563,12243,930,363,Driver,Driver too far,2024-11-08T02:00:44,0
1564,12248,557,259,Passenger,Changed mind,2024-09-18T17:46:43,0
1565,12254,406,1094,Passenger,Vehicle issue,2024-03-18T04:21:57,0
1566,12260,774,976,Driver,Changed mind,2024-03-20T12:12:09,6.37
1567,12263,791,59,Passenger,Vehicle issue,2024-04-21T22:38:13,42.6
1568,12271,100,59,Driver,Changed mind,2024-10-02T23:14:00,0
1569,12274,679,631,Driver,Changed mind,2024-03-19T11:11:54,0
1570,12275,329,631,Driver,Changed mind,2024-03-19T09:46:27,0
1571,12283,1453,936,Driver,No show,2024-07-05T20:25:13,0
1572,12291,1273,269,Driver,Changed mind,2024-04-18T02:57:13,0
1573,12292,1041,1224,Driver,Changed mind,2024-01-08T08:12:26,0
1574,12308,294,976,Driver,Vehicle issue,2024-12-03T09:51:56,0
1575,12316,1043,1359,Driver,Vehicle issue,2024-09-18T10:45:51,0
1576,12332,121,1,Driver,No show,2024-12-04T23:31:46,0
1577,12336,76,976,Driver,Vehicle issue,2024-05-13T03:36:45,0
