RatingID,RideID,GivenByUserID,GivenToUserID,RatingValue,Comments,RatingDate
11244,12902,148,1211,4,,2024-02-12T15:52:10
11245,12903,1025,905,4,,2024-01-01T05:35:28
11246,12904,609,466,5,,2024-11-04T19:46:05
11247,12906,142,976,3,,2024-03-20T13:09:40
11248,12907,546,908,2,,2024-06-01T15:17:57
11249,12910,8,976,5,,2024-06-27T08:59:37
11250,12911,394,259,5,,2024-04-07T07:43:35
11251,12913,939,936,5,,2024-04-26T19:09:27
11252,12914,958,976,5,,2024-05-04T17:21:12
11253,12915,42,1124,5,,2024-09-16T20:50:43
11254,12917,190,466,5,,2024-09-12T04:13:18
11255,12918,1077,1108,5,,2024-12-29T09:27:10
11256,12919,480,905,5,,2024-07-30T06:38:31
11257,12921,958,936,4,,2024-05-25T19:25:22
11258,12922,331,1284,5,,2024-05-07T01:51:46
11259,12923,826,1105,5,,2024-05-13T05:13:42
11260,12924,95,507,3,,2024-07-18T19:50:08
11261,12926,169,1,3,,2024-12-15T05:31:48
11262,12927,381,712,4,,2024-07-19T23:49:26
11263,12928,691,750,5,,2024-06-28T09:20:41
11264,12929,1473,712,5,,2024-11-05T06:35:49
11265,12930,896,59,5,,2024-04-24T12:27:15
11266,12931,1130,1124,3,,2024-03-04T14:01:48
11267,12932,475,905,3,,2024-12-23T20:37:01
11268,12933,682,712,3,,2024-11-20T03:10:28
11269,12934,1422,1429,5,,2024-07-06T14:41:53
11270,12935,601,905,5,,2024-09-26T16:48:42
11271,12936,1318,363,5,,2024-08-15T16:34:17
11272,12937,253,507,5,,2024-09-09T04:44:13
11273,12938,1217,1342,5,,2024-02-10T10:35:37
11274,12939,388,184,3,,2024-06-24T00:00:42
11275,12940,683,1124,5,,2024-12-14T11:00:36
11276,12941,429,905,5,,2024-07-09T10:17:44
11277,12943,1226,936,5,,2024-12-18T01:04:25
11278,12944,8,184,5,,2024-10-03T22:01:58
11279,12945,975,1073,4,,2024-04-05T23:36:48
11280,12946,158,173,5,,2024-08-25T12:14:26
11281,12947,722,466,4,,2024-10-17T05:27:18
11282,12948,129,59,5,,2024-10-13T21:03:17
11283,12949,1075,1284,5,,2024-03-05T13:03:02
11284,12950,864,908,5,,2024-06-04T18:52:48
11285,12951,1321,936,4,,2024-10-03T02:09:11
11286,12952,1266,470,5,,2024-07-05T00:23:43
11287,12953,932,363,5,,2024-08-19T09:39:56
11288,12955,1287,1303,5,,2024-11-26T22:45:20
11289,12956,1382,1342,3,,2024-12-21T21:07:35
11290,12957,279,712,5,,2024-05-16T07:30:02
11291,12958,118,1105,4,,2024-01-13T23:08:27
11292,12960,495,184,5,,2024-09-11T03:29:01
11293,12961,854,558,5,,2024-06-25T11:49:30
11294,12962,1498,936,5,,2024-08-14T21:56:58
11295,12964,280,891,5,,2024-02-03T08:59:29
11296,12965,792,184,5,,2024-01-11T12:33:59
11297,12966,1012,750,5,,2024-01-19T17:54:02
11298,12967,544,750,4,,2024-09-07T08:23:20
11299,12968,406,558,2,,2024-12-24T21:37:16
11300,12969,613,1124,5,,2024-05-27T19:29:36
11301,12970,824,1124,5,,2024-08-30T09:52:31
11302,12972,136,1105,5,,2024-10-09T13:59:40
11303,12973,347,173,5,,2024-05-13T06:13:14
11304,12974,1263,558,5,,2024-01-25T16:02:55
11305,12976,464,558,3,,2024-07-12T21:30:52
11306,12977,984,507,5,,2024-09-25T08:01:31
11307,12978,88,269,5,,2024-02-11T07:14:06
11308,12979,416,1359,5,,2024-01-03T21:31:31
11309,12980,104,184,4,,2024-04-16T06:46:56
11310,12981,1030,667,4,,2024-02-05T23:30:46
11311,12982,455,1429,5,,2024-09-18T05:42:55
11312,12983,1188,269,5,,2024-12-12T15:22:58
11313,12984,728,631,5,,2024-03-09T23:16:43
11314,12986,1231,470,5,,2024-07-21T17:26:55
11315,12987,1495,750,5,,2024-10-11T14:54:16
11316,12989,509,1224,4,,2024-03-11T15:20:03
11317,12991,167,466,5,,2024-01-15T22:52:22
11318,12992,342,1224,5,,2024-02-07T21:12:52
11319,12994,1466,891,2,,2024-05-08T18:30:45
11320,12995,1373,891,5,,2024-10-18T23:04:44
11321,12998,343,558,5,,2024-01-23T23:48:24
11322,12999,951,1359,5,,2024-11-03T11:31:43
11323,13000,902,1359,4,,2024-06-29T00:14:44
11324,13001,657,466,5,,2024-07-16T01:24:52
11325,13002,543,631,5,,2024-12-25T09:49:06
11326,13003,696,750,4,,2024-06-02T20:16:36
11327,13004,208,59,5,,2024-06-25T12:46:50
11328,13005,554,470,5,,2024-03-27T15:11:41
11329,13006,424,59,5,,2024-05-23T02:18:43
11330,13007,491,667,5,,2024-06-09T16:36:11
11331,13008,555,750,4,,2024-10-01T15:03:55
11332,13010,183,466,4,,2024-03-13T21:28:35
11333,13011,468,1224,4,,2024-06-12T14:31:06
11334,13013,508,750,5,,2024-02-02T11:02:30
11335,13014,415,1224,5,,2024-01-18T02:04:50
11336,13015,1103,845,5,,2024-01-24T07:09:37
11337,13016,1135,1,5,,2024-12-19T04:25:18
11338,13017,136,1359,5,,2024-11-28T12:30:36
11339,13018,630,845,5,,2024-04-03T09:02:08
11340,13019,892,712,5,,2024-01-09T18:24:10
11341,13021,865,908,5,,2024-11-03T03:44:17
11342,13022,1205,470,5,,2024-04-05T03:53:36
11343,13023,175,976,4,,2024-09-09T12:32:22
11344,13024,123,1342,5,,2024-10-25T00:39:08
11345,13025,896,173,5,,2024-09-30T03:22:33
11346,13026,226,1124,5,,2024-11-03T22:05:35
11347,13027,916,1105,3,,2024-12-13T19:18:10
11348,13028,594,1124,5,,2024-01-03T07:04:58
11349,13029,1279,712,5,,2024-03-09T05:19:16
11350,13030,1148,1211,3,,2024-06-02T12:51:34
11351,13031,289,1108,5,,2024-03-13T15:50:55
11352,13032,1370,1284,3,,2024-08-28T11:58:20
11353,13033,266,905,5,,2024-10-02T05:56:35
11354,13034,1317,1429,4,,2024-04-21T05:14:42
11355,13035,725,712,5,,2024-04-05T06:18:45
11356,13036,1436,1359,5,,2024-12-01T19:06:12
11357,13037,1129,72,5,,2024-08-29T20:09:37
11358,13038,440,259,5,,2024-06-13T20:17:12
11359,13039,1185,667,5,,2024-03-31T10:05:52
11360,13040,349,1108,5,,2024-11-25T18:27:32
11361,13042,720,908,5,,2024-07-25T19:38:26
11362,13043,189,936,5,,2024-09-25T05:44:33
11363,13044,457,1284,5,,2024-05-17T04:29:08
11364,13045,571,466,5,,2024-05-30T13:39:42
11365,13046,460,1359,5,,2024-03-30T18:51:42
11366,13047,1346,72,5,,2024-04-12T20:05:03
11367,13048,673,1073,5,,2024-12-11T16:46:53
11368,13050,406,631,4,,2024-08-20T12:41:39
11369,13051,1372,72,4,,2024-03-24T17:17:09
11370,13052,1436,470,5,,2024-09-17T21:19:58
11371,13053,1099,259,5,,2024-08-08T15:34:16
11372,13054,441,184,5,,2024-05-31T21:29:55
11373,13055,1296,1359,5,,2024-03-27T19:52:16
11374,13056,580,750,5,,2024-06-17T13:16:52
11375,13057,86,269,5,,2024-07-09T17:47:34
11376,13058,1381,259,5,,2024-09-18T18:36:33
11377,13059,1232,173,5,,2024-07-07T10:40:34
11378,13060,189,466,5,,2024-03-14T01:00:16
11379,13061,661,1342,5,,2024-07-23T06:32:07
11380,13062,753,750,4,,2024-04-23T18:13:37
11381,13063,1471,259,5,,2024-04-23T16:24:07
11382,13064,505,936,5,,2024-09-01T09:42:42
11383,13066,1400,957,5,,2024-08-26T11:53:14
11384,13067,1296,667,5,,2024-05-24T05:04:40
11385,13068,306,1,5,,2024-12-06T07:25:41
11386,13069,1113,558,4,,2024-11-26T22:26:51
11387,13070,151,891,4,,2024-06-14T16:22:57
11388,13071,846,259,5,,2024-10-18T18:19:10
11389,13073,833,184,5,,2024-08-07T06:27:16
11390,13074,232,667,4,,2024-08-18T04:16:48
11391,13075,1268,1108,5,,2024-11-03T23:28:25
11392,13076,437,1429,4,,2024-10-28T11:06:05
11393,13077,1371,667,5,,2024-09-27T13:46:29
11394,13078,934,1359,5,,2024-04-22T05:49:21
11395,13080,166,908,3,,2024-10-27T17:34:51
11396,13081,670,470,5,,2024-05-12T13:34:32
11397,13082,245,667,4,,2024-07-14T10:59:05
11398,13083,1460,470,4,,2024-01-02T00:23:33
11399,13084,1376,470,4,,2024-08-20T08:47:07
11400,13085,726,845,5,,2024-11-18T02:39:23
11401,13086,1085,891,5,,2024-04-13T17:00:38
11402,13087,265,1303,5,,2024-03-11T00:19:19
11403,13088,826,1429,5,,2024-05-13T14:18:36
11404,13090,180,184,4,,2024-01-24T01:43:31
11405,13091,405,1124,4,,2024-07-17T18:22:10
11406,13092,1231,507,4,,2024-04-01T21:17:49
11407,13093,1221,1284,5,,2024-09-14T11:57:29
11408,13094,592,1284,5,,2024-07-30T03:29:09
11409,13095,1134,1342,5,,2024-08-28T12:28:38
11410,13096,1090,558,1,,2024-05-17T18:58:51
11411,13098,841,750,5,,2024-01-05T01:25:13
11412,13099,411,905,5,,2024-04-22T11:23:29
11413,13100,806,936,3,,2024-09-02T12:56:26
11414,13101,1396,59,5,,2024-09-16T21:54:28
11415,13102,669,1359,5,,2024-06-30T05:41:11
11416,13103,149,631,5,,2024-05-07T12:40:31
11417,13104,656,936,5,,2024-05-10T19:38:02
11418,13105,615,1342,4,,2024-07-03T23:34:08
11419,13106,294,470,4,,2024-09-12T16:36:57
11420,13107,1492,936,5,,2024-10-03T04:27:07
11421,13109,594,1224,5,,2024-10-18T11:05:40
11422,13110,1046,905,5,,2024-10-26T17:50:37
11423,13111,948,1211,5,,2024-02-26T19:19:08
11424,13112,822,936,5,,2024-01-16T07:53:49
11425,13113,444,1429,5,,2024-01-01T02:42:44
11426,13114,152,1073,5,,2024-10-07T22:13:31
11427,13115,653,1094,4,,2024-11-23T03:03:39
11428,13116,208,184,5,,2024-05-30T12:22:00
11429,13117,54,1105,4,,2024-09-21T09:18:56
11430,13118,189,59,5,,2024-08-27T16:47:27
11431,13119,752,1073,5,,2024-05-22T17:14:35
11432,13121,771,1094,5,,2024-10-09T01:33:28
11433,13122,494,957,4,,2024-03-13T01:22:43
11434,13123,804,363,5,,2024-01-14T20:14:44
11435,13124,1320,1303,4,,2024-02-04T06:15:35
11436,13125,1117,269,4,,2024-07-25T00:26:05
11437,13127,1141,1108,4,,2024-02-18T02:13:21
11438,13128,749,905,5,,2024-07-04T05:38:53
11439,13129,791,845,5,,2024-12-08T15:30:48
11440,13130,1061,667,4,,2024-10-09T10:04:56
11441,13131,1117,1105,5,,2024-11-09T16:20:12
11442,13132,483,908,5,,2024-11-10T03:41:43
11443,13134,934,1094,2,,2024-11-09T09:21:25
11444,13135,1200,1073,5,,2024-08-25T05:04:45
11445,13136,493,507,5,,2024-07-02T22:54:53
11446,13137,691,173,3,,2024-04-05T10:33:13
11447,13138,67,1342,5,,2024-04-09T03:21:40
11448,13139,161,905,1,,2024-10-01T15:21:31
11449,13142,937,891,5,,2024-12-14T02:34:54
11450,13143,974,1105,5,,2024-12-06T01:22:55
11451,13144,418,908,4,,2024-03-28T10:52:04
11452,13145,1023,363,5,,2024-01-30T22:23:22
11453,13146,754,891,5,,2024-04-19T06:46:40
11454,13147,349,470,2,,2024-07-16T10:03:19
11455,13149,1054,259,4,,2024-07-11T10:00:24
11456,13150,1245,1284,5,,2024-10-04T17:26:59
11457,13151,1500,1094,5,,2024-04-06T14:50:26
11458,13152,787,1224,5,,2024-12-09T10:29:30
11459,13153,721,845,3,,2024-03-09T11:37:44
11460,13154,77,59,5,,2024-05-23T15:39:46
11461,13155,787,1342,5,,2024-09-27T17:40:42
11462,13156,1239,845,4,,2024-09-16T10:16:06
11463,13158,945,1073,4,,2024-02-24T00:10:44
11464,13159,42,1105,5,,2024-12-29T08:54:22
11465,13160,285,1073,4,,2024-05-12T04:44:19
11466,13161,1048,750,5,,2024-09-16T07:24:06
11467,13162,1372,507,5,,2024-08-24T00:19:27
11468,13163,653,59,5,,2024-12-15T02:15:54
11469,13164,4,470,5,,2024-03-30T06:14:19
11470,13165,846,72,5,,2024-10-13T22:08:39
11471,13166,64,507,5,,2024-08-12T19:47:07
11472,13167,1396,908,4,,2024-01-18T17:53:34
11473,13169,177,59,5,,2024-02-28T17:53:02
11474,13170,165,1094,4,,2024-10-01T00:42:52
11475,13171,432,72,5,,2024-04-08T02:30:59
11476,13172,161,59,3,,2024-10-05T21:49:15
11477,13173,920,1284,5,,2024-03-09T08:40:00
11478,13174,1123,269,5,,2024-05-01T20:29:37
11479,13175,761,269,4,,2024-08-28T01:59:48
11480,13176,1464,259,5,,2024-07-03T04:01:48
11481,13177,902,1073,5,,2024-10-07T16:07:49
11482,13179,948,558,5,,2024-12-18T09:46:34
11483,13180,713,905,5,,2024-03-21T02:50:59
11484,13181,789,908,5,,2024-03-08T18:39:59
11485,13182,57,558,5,,2024-06-17T12:31:35
11486,13183,23,470,5,,2024-01-22T03:45:20
11487,13184,737,1108,5,,2024-01-27T13:32:51
11488,13185,495,269,4,,2024-04-01T17:54:36
11489,13187,564,363,5,,2024-06-23T21:39:19
11490,13188,297,667,4,,2024-07-11T02:40:23
11491,13189,1022,905,5,,2024-03-03T13:55:37
11492,13190,513,558,5,,2024-12-30T08:12:44
11493,13191,366,269,5,,2024-01-22T01:24:36
11494,13192,623,631,5,,2024-07-30T23:38:30
11495,13193,1233,507,5,,2024-07-11T14:51:24
11496,13194,896,558,4,,2024-12-15T11:52:25
11497,13195,114,173,5,,2024-05-24T09:51:32
11498,13196,650,1211,5,,2024-04-08T04:03:43
11499,13198,1343,173,5,,2024-03-27T07:25:45
11500,13199,1237,957,5,,2024-07-10T04:40:38
11501,13200,873,1105,5,,2024-12-01T22:55:21
11502,13201,462,1284,5,,2024-11-15T14:25:23
11503,13203,205,558,5,,2024-04-06T15:30:29
11504,13204,1071,1303,5,,2024-05-17T13:12:24
11505,13205,386,891,4,,2024-09-17T11:08:21
11506,13206,700,1108,5,,2024-04-11T03:02:13
11507,13207,325,1073,5,,2024-05-17T12:44:36
11508,13208,23,1073,5,,2024-01-11T19:44:10
11509,13209,1044,845,5,,2024-10-19T01:25:40
11510,13210,216,558,5,,2024-10-09T06:21:46
11511,13211,1424,936,4,,2024-04-27T18:51:05
11512,13212,651,1342,5,,2024-11-23T05:44:33
11513,13213,672,72,3,,2024-06-11T09:49:54
11514,13215,1461,363,5,,2024-01-17T01:13:09
11515,13216,659,59,5,,2024-05-09T12:43:34
11516,13217,1401,173,4,,2024-05-19T19:10:25
11517,13218,209,259,3,,2024-11-28T01:05:07
11518,13219,208,1,4,,2024-10-06T09:23:10
11519,13220,242,259,5,,2024-07-14T16:00:31
11520,13221,13,184,5,,2024-06-21T01:18:53
11521,13222,848,1073,1,,2024-01-25T08:31:22
11522,13224,1032,1359,5,,2024-09-17T10:15:06
11523,13225,1197,1342,3,,2024-07-10T14:46:07
11524,13226,1354,269,4,,2024-02-22T04:34:45
11525,13227,1493,269,5,,2024-12-14T19:13:23
11526,13228,1424,712,5,,2024-05-11T10:34:47
11527,13230,402,1342,5,,2024-09-17T09:20:46
11528,13231,593,269,5,,2024-04-22T23:18:17
11529,13232,790,1342,5,,2024-11-09T10:01:24
11530,13233,846,184,5,,2024-09-25T11:25:27
11531,13234,1180,908,5,,2024-02-20T00:52:47
11532,13235,424,891,5,,2024-11-19T15:06:54
11533,13236,214,1303,5,,2024-06-16T20:57:29
11534,13237,211,59,3,,2024-05-18T05:55:46
11535,13238,495,363,5,,2024-07-27T16:01:56
11536,13239,1347,712,5,,2024-04-18T02:07:39
11537,13240,226,1303,5,,2024-02-11T15:37:02
11538,13241,1301,1359,5,,2024-05-15T19:40:26
11539,13244,82,259,5,,2024-03-24T07:14:03
11540,13245,1174,1211,5,,2024-07-26T13:48:51
11541,13246,505,1108,3,,2024-04-25T20:13:59
11542,13247,492,269,5,,2024-07-23T19:30:56
11543,13248,1476,1094,5,,2024-04-30T13:49:40
11544,13250,911,667,5,,2024-04-08T04:05:26
11545,13252,1050,845,5,,2024-03-30T09:18:58
11546,13253,1002,269,5,,2024-08-26T22:23:30
11547,13257,1058,1303,5,,2024-06-30T22:05:57
11548,13259,643,72,1,,2024-04-20T14:47:42
11549,13261,974,173,4,,2024-02-22T02:20:37
11550,13263,1111,908,3,,2024-10-24T01:36:10
11551,13264,1483,1073,5,,2024-03-25T16:47:04
11552,13266,730,1342,5,,2024-04-30T02:16:07
11553,13268,1113,470,5,,2024-03-31T13:30:04
11554,13269,553,1429,3,,2024-08-22T23:33:51
11555,13270,1220,1211,3,,2024-09-29T23:07:26
11556,13271,1095,908,4,,2024-06-08T16:40:42
11557,13273,590,466,5,,2024-04-30T15:21:18
11558,13275,592,957,5,,2024-07-22T15:18:57
11559,13276,1331,72,5,,2024-03-01T02:56:39
11560,13277,1161,1303,3,,2024-02-18T18:25:22
11561,13278,1471,750,3,,2024-03-05T13:11:08
11562,13279,980,1105,5,,2024-09-27T18:40:32
11563,13280,1048,891,5,,2024-01-25T23:17:25
11564,13281,418,845,5,,2024-12-08T19:22:20
11565,13282,1457,936,4,,2024-08-18T07:34:01
11566,13283,144,1342,3,,2024-11-04T01:37:16
11567,13284,1312,1429,5,,2024-02-26T14:48:34
11568,13285,476,845,5,,2024-02-16T02:18:51
11569,13286,927,712,5,,2024-11-07T20:52:32
11570,13287,1370,908,5,,2024-05-01T04:22:52
11571,13288,1282,72,5,,2024-12-20T01:42:33
11572,13289,644,1359,2,,2024-10-19T06:07:53
11573,13290,443,1303,5,,2024-02-15T07:53:23
11574,13291,988,470,4,,2024-03-15T09:47:01
11575,13292,1458,470,5,,2024-07-02T15:07:40
11576,13293,1042,891,5,,2024-09-27T16:38:32
11577,13294,802,905,5,,2024-04-15T21:06:12
11578,13295,382,1,5,,2024-05-22T12:25:26
11579,13296,458,466,4,,2024-05-10T00:25:37
11580,13297,890,667,5,,2024-01-31T11:28:44
11581,13300,64,631,5,,2024-04-23T20:21:59
11582,13301,129,184,2,,2024-05-03T00:42:11
11583,13302,569,936,5,,2024-08-20T05:27:53
11584,13303,196,1094,5,,2024-11-23T15:11:48
11585,13305,49,712,5,,2024-01-12T21:03:16
11586,13306,941,891,4,,2024-07-08T18:25:05
11587,13307,968,269,4,,2024-05-12T06:20:28
11588,13308,472,1303,5,,2024-08-28T03:11:03
11589,13309,370,1073,5,,2024-07-17T02:07:26
11590,13310,1194,891,4,,2024-02-04T00:45:45
11591,13311,663,1224,5,,2024-05-08T02:43:37
11592,13312,1109,507,3,,2024-06-06T22:16:32
11593,13313,529,1073,5,,2024-12-09T12:01:37
11594,13315,145,1342,5,,2024-03-30T06:46:35
11595,13316,656,1429,5,,2024-01-04T20:43:34
11596,13317,1082,558,5,,2024-02-07T16:35:24
11597,13318,664,891,5,,2024-06-18T13:18:23
11598,13320,423,59,1,,2024-10-20T15:00:43
11599,13321,1498,466,5,,2024-11-03T22:19:38
11600,13323,1394,1224,5,,2024-01-20T22:39:14
11601,13324,1013,1359,5,,2024-09-06T10:20:13
11602,13325,1373,1124,5,,2024-07-11T03:42:14
11603,13326,682,1211,4,,2024-12-26T18:21:21
11604,13327,956,1303,5,,2024-02-02T11:24:34
11605,13328,1167,259,5,,2024-09-04T21:22:52
11606,13329,527,976,5,,2024-09-21T05:06:23
11607,13330,552,72,3,,2024-08-04T05:33:09
11608,13331,311,1108,5,,2024-07-11T20:04:21
11609,13332,1144,667,5,,2024-12-02T19:18:08
11610,13333,1220,845,5,,2024-01-06T13:32:23
11611,13334,1317,470,5,,2024-11-29T22:34:34
11612,13335,232,750,4,,2024-11-29T06:25:19
11613,13336,106,1303,5,,2024-03-17T04:09:08
11614,13338,1493,470,5,,2024-05-20T00:31:33
11615,13339,204,750,5,,2024-12-05T12:47:56
11616,13340,148,1105,4,,2024-08-15T16:48:18
11617,13341,442,1073,5,,2024-01-29T12:30:09
11618,13342,785,1073,5,,2024-11-24T04:39:04
11619,13343,945,1108,5,,2024-12-08T21:43:52
11620,13344,257,750,3,,2024-12-30T08:55:25
11621,13345,351,173,3,,2024-02-06T12:58:31
11622,13347,1237,507,4,,2024-05-24T01:10:35
11623,13348,648,976,5,,2024-05-12T14:34:37
11624,13349,984,1094,5,,2024-10-08T12:24:33
11625,13350,949,1359,5,,2024-05-12T10:11:13
11626,13351,1356,184,5,,2024-06-20T06:21:35
11627,13353,1219,1211,5,,2024-03-26T19:42:41
11628,13354,1125,173,5,,2024-05-08T17:49:15
11629,13355,152,957,5,,2024-01-15T18:28:56
11630,13356,1294,558,3,,2024-07-03T22:59:52
11631,13357,971,750,5,,2024-05-13T22:56:53
11632,13358,765,1303,5,,2024-10-13T19:54:33
11633,13359,660,466,5,,2024-10-16T22:36:19
11634,13360,651,891,5,,2024-01-03T00:31:04
11635,13361,1018,1211,4,,2024-09-30T14:47:31
11636,13362,1067,936,5,,2024-09-28T08:39:29
11637,13363,258,1359,4,,2024-12-01T20:20:51
11638,13364,96,1303,5,,2024-04-08T19:14:12
11639,13365,1164,1224,5,,2024-06-07T09:54:15
11640,13366,1158,1342,5,,2024-10-06T10:24:48
11641,13367,626,936,5,,2024-05-29T02:26:34
11642,13368,10,466,5,,2024-07-19T01:32:52
11643,13369,743,1211,4,,2024-09-12T11:28:41
11644,13370,838,667,5,,2024-09-23T02:56:28
11645,13371,353,507,5,,2024-04-14T17:16:23
11646,13372,1254,905,3,,2024-10-09T01:33:00
11647,13373,361,712,5,,2024-11-22T07:46:57
11648,13374,1021,1105,1,,2024-12-12T10:35:33
11649,13375,572,712,5,,2024-02-22T22:10:29
11650,13376,1197,1105,4,,2024-03-03T11:40:04
11651,13378,112,957,5,,2024-11-09T18:09:37
11652,13379,252,908,5,,2024-02-02T00:29:55
11653,13380,870,845,5,,2024-05-27T19:12:58
11654,13382,297,507,5,,2024-10-05T12:24:49
11655,13383,1141,466,5,,2024-03-09T21:21:17
11656,13384,1434,908,5,,2024-03-10T06:09:39
11657,13386,92,470,5,,2024-10-21T07:25:02
11658,13387,828,1429,4,,2024-02-04T23:41:59
11659,13388,1440,712,5,,2024-01-26T15:54:29
11660,13389,1070,1105,5,,2024-02-14T15:01:43
11661,13390,394,712,5,,2024-03-27T13:57:12
11662,13391,237,1429,5,,2024-05-22T22:06:03
11663,13392,902,936,5,,2024-01-03T23:42:54
11664,13393,217,712,5,,2024-08-26T22:21:02
11665,13394,1425,908,5,,2024-02-25T14:09:11
11666,13395,1189,1303,5,,2024-02-18T14:40:09
11667,13396,896,1359,3,,2024-04-26T12:26:36
11668,13397,1407,976,5,,2024-02-04T13:47:40
11669,13398,32,507,5,,2024-06-11T21:20:34
11670,13399,181,976,5,,2024-06-07T10:21:48
11671,13400,831,936,5,,2024-04-01T19:32:31
11672,13404,95,507,4,,2024-11-09T14:52:48
11673,13405,74,631,4,,2024-05-26T07:15:25
11674,13406,177,173,5,,2024-02-24T13:55:01
11675,13407,1077,1211,4,,2024-06-26T19:11:27
11676,13408,233,507,5,,2024-10-05T00:42:31
11677,13409,1129,957,5,,2024-10-09T16:23:31
11678,13410,222,1429,5,,2024-06-23T12:50:35
11679,13411,150,1,5,,2024-10-21T16:44:04
11680,13413,989,269,1,,2024-07-17T12:57:14
11681,13414,99,184,5,,2024-01-25T14:31:00
11682,13415,1361,184,5,,2024-07-24T09:56:01
11683,13416,598,1211,2,,2024-07-25T10:24:31
11684,13418,1270,363,5,,2024-10-25T12:53:14
11685,13419,1317,936,5,,2024-08-24T04:32:16
11686,13420,1353,1073,5,,2024-10-14T18:20:40
11687,13421,346,845,4,,2024-09-05T21:15:00
11688,13422,726,558,5,,2024-02-03T23:30:44
11689,13423,118,1284,5,,2024-07-08T18:03:47
11690,13424,776,173,5,,2024-07-06T19:45:26
11691,13425,166,1,5,,2024-02-21T20:53:24
11692,13426,75,631,5,,2024-11-06T07:41:24
11693,13427,153,712,5,,2024-11-15T16:46:04
11694,13428,1096,184,5,,2024-11-03T04:36:56
11695,13429,412,259,5,,2024-07-24T06:31:34
11696,13430,944,845,4,,2024-05-02T19:40:54
11697,13431,1425,712,5,,2024-03-06T19:35:57
11698,13432,1080,507,4,,2024-05-10T14:48:20
11699,13433,93,1105,5,,2024-02-15T19:17:49
11700,13434,78,905,5,,2024-04-08T03:56:44
11701,13435,1007,466,5,,2024-01-07T08:34:49
11702,13437,637,259,4,,2024-03-16T02:19:12
11703,13438,1148,1429,5,,2024-09-12T14:50:40
11704,13439,5,269,5,,2024-06-27T20:38:05
11705,13440,527,1073,3,,2024-02-12T13:32:29
11706,13441,1055,558,5,,2024-11-06T12:25:57
11707,13443,776,1284,4,,2024-06-14T20:58:00
11708,13444,552,558,4,,2024-11-20T20:17:46
11709,13445,988,184,5,,2024-10-02T16:48:08
11710,13446,504,1105,5,,2024-06-03T11:05:25
11711,13448,1041,845,3,,2024-02-02T01:33:39
11712,13450,1264,1359,5,,2024-10-14T13:21:53
11713,13452,492,173,4,,2024-12-20T02:15:46
11714,13453,368,59,5,,2024-06-02T02:38:46
11715,13455,596,1284,5,,2024-11-06T15:15:15
11716,13456,1120,936,5,,2024-05-05T10:05:21
11717,13457,71,712,5,,2024-10-27T10:01:41
11718,13458,261,712,5,,2024-03-06T21:06:22
11719,13459,196,507,4,,2024-08-23T21:06:19
11720,13460,739,1105,5,,2024-08-07T05:53:16
11721,13461,1223,1303,5,,2024-09-19T09:57:26
11722,13462,423,1124,4,,2024-09-14T07:41:07
11723,13463,580,558,5,,2024-12-19T05:32:19
11724,13464,619,259,4,,2024-04-03T10:33:56
11725,13465,307,1359,5,,2024-01-25T01:01:33
11726,13466,1043,936,4,,2024-04-21T15:21:50
11727,13467,989,1,4,,2024-07-14T21:35:19
11728,13468,623,173,5,,2024-07-12T16:48:57
11729,13469,882,1073,4,,2024-11-28T16:23:39
11730,13470,1367,1211,5,,2024-07-07T00:13:13
11731,13471,1360,558,5,,2024-11-29T01:54:43
11732,13472,166,1342,5,,2024-08-20T04:47:12
11733,13473,966,1224,4,,2024-04-10T09:53:43
11734,13475,1193,1094,5,,2024-01-14T22:42:27
11735,13476,322,1211,5,,2024-09-25T04:13:06
11736,13477,532,1342,4,,2024-12-16T11:11:16
11737,13478,267,957,5,,2024-10-28T15:39:42
11738,13479,69,1359,5,,2024-05-13T12:02:27
11739,13480,385,891,4,,2024-11-14T11:12:11
11740,13482,351,1105,5,,2024-06-02T09:05:58
11741,13483,393,891,5,,2024-03-26T03:09:19
11742,13484,688,466,5,,2024-04-09T22:30:18
11743,13486,392,1284,5,,2024-06-30T18:54:52
11744,13487,600,173,5,,2024-02-09T22:03:20
11745,13488,1285,72,5,,2024-04-13T01:10:22
11746,13489,1139,1224,4,,2024-01-30T00:20:16
11747,13491,271,1,5,,2024-10-31T00:08:40
11748,13492,1329,905,5,,2024-04-14T00:57:46
11749,13493,683,750,5,,2024-03-17T19:51:22
11750,13494,918,631,5,,2024-12-10T15:47:48
11751,13495,977,1105,5,,2024-11-26T18:47:37
11752,13497,1421,269,5,,2024-06-12T20:23:33
11753,13498,1474,845,5,,2024-03-18T21:49:08
11754,13499,274,259,5,,2024-02-09T16:10:21
11755,13500,664,72,5,,2024-04-22T20:58:15
11756,13501,534,363,5,,2024-08-24T15:07:30
11757,13502,407,470,5,,2024-04-24T14:16:23
11758,13503,1326,1108,5,,2024-02-05T06:23:18
11759,13505,1089,470,5,,2024-05-14T00:01:24
11760,13506,1424,363,3,,2024-10-30T06:52:27
11761,13507,739,1429,5,,2024-08-29T02:45:28
11762,13508,401,1284,4,,2024-10-17T23:11:00
11763,13509,1251,1105,5,,2024-11-08T07:15:32
11764,13513,612,908,5,,2024-07-13T17:00:17
11765,13514,1020,470,5,,2024-01-19T20:38:18
11766,13516,595,1073,5,,2024-03-03T00:47:30
